Age_ka,D,J,F,M,A,M,J,J,A,S,O,N,Summer_DJF,Spring_MAM,Winter_JJA,Spring_SON,Spring_Summer_SONDJF,Autumn_Winter_MAMJJA,Annual,DJF_Summer_SD,MAM_Spring_SD,JJA_Winter_SD,SON_Spring_SD,Spring_Summer_SONDJF_SD,Autumn_Winter_MAMJJA_SD,Annual_SD
-47.6,5.510633,-0.021398,-2.679864,-3.71877,-4.793041,-5.822841,-6.047274,-4.124443,1.139219,7.856111,12.087661,11.05586,0.936457,-4.778217333,-3.010832667,10.33321067,5.634833833,-3.894525,0.870154417,4.178417754,1.052113824,3.720418846,2.206393074,5.9515235,2.62991987,6.634014223
-47.5,5.642224,0.266468,-2.439901,-3.620569,-4.789422,-5.825823,-6.024323,-4.117694,1.034444,7.596268,11.780112,10.910921,1.156263667,-4.745271333,-3.035857667,10.095767,5.626015333,-3.8905645,0.867725417,4.113877535,1.103289745,3.651619542,2.207825783,5.717850049,2.587906092,6.527224182
-47.4,5.762922,0.547496,-2.201503,-3.521119,-4.783994,-5.826783,-5.998119,-4.105308,0.936967,7.341683,11.471266,10.757289,1.369638333,-4.710632,-3.055486667,9.856746,5.613192167,-3.883059333,0.865066417,4.045362148,1.154581356,3.584752164,2.207169502,5.486703911,2.548578878,6.421075018
-47.3,5.872659,0.821453,-1.964874,-3.420502,-4.776754,-5.825711,-5.968681,-4.087324,0.846807,7.092522,11.161399,10.595149,1.576412667,-4.674322333,-3.069732667,9.616356667,5.596384667,-3.8720275,0.862178583,3.972933923,1.205871788,3.519849182,2.203965933,5.258220019,2.511931211,6.315535447
-47.2,5.971387,1.088112,-1.730221,-3.318803,-4.767702,-5.822596,-5.936032,-4.06379,0.763971,6.84894,10.850788,10.424704,1.776426,-4.636367,-3.078617,9.374810667,5.575618333,-3.857492,0.859063167,3.896668265,1.257052707,3.456940039,2.197817978,5.032534733,2.477947113,6.210576392
-47.1,6.059077,1.347258,-1.497746,-3.216109,-4.756836,-5.817429,-5.9002,-4.034764,0.68845,6.611079,10.539707,10.246171,1.969529667,-4.596791333,-3.082171333,9.132319,5.550924333,-3.839481333,0.8557215,3.816649052,1.308024142,3.39604944,2.188385066,4.809781802,2.446600438,6.106169973
-47,6.135723,1.598693,-1.267647,-3.112507,-4.744158,-5.810203,-5.861216,-4.000312,0.620218,6.379062,10.228425,10.059777,2.155589667,-4.555622667,-3.080436667,8.889088,5.522338833,-3.818029667,0.852154583,3.73297097,1.358694265,3.337195626,2.175381214,4.590091744,2.417854839,6.002289505
-46.9,6.200744,1.841895,-1.040154,-3.008019,-4.729657,-5.800918,-5.819008,-3.960166,0.559768,6.153423,9.917203,9.865295,2.334161667,-4.512864667,-3.073135333,8.645307,5.489734333,-3.793,0.848367167,3.64546236,1.409013979,3.280596496,2.158190912,4.373561496,2.391840227,5.898783921
-46.8,6.25483,2.077094,-0.815391,-2.902793,-4.71335,-5.789561,-5.773724,-3.914779,0.506459,5.933767,9.606264,9.663463,2.505511,-4.468568,-3.060681333,8.401164667,5.453337833,-3.764624667,0.844356583,3.554526986,1.458868069,3.226032664,2.137020441,4.160315737,2.368306689,5.79575092
-46.7,6.298091,2.304187,-0.593516,-2.796915,-4.695242,-5.776126,-5.72541,-3.864267,0.460173,5.720114,9.295831,9.45456,2.669587333,-4.422761,-3.043168,8.156835,5.413211167,-3.7329645,0.840123333,3.460303428,1.508180681,3.173485771,2.111754164,3.950474436,2.347175199,5.693177627
-46.6,6.330654,2.523097,-0.374673,-2.690465,-4.675339,-5.760609,-5.674113,-3.808751,0.420783,5.512469,8.986105,9.238865,2.826359333,-4.375471,-3.020693667,7.912479667,5.3694195,-3.698082333,0.835668583,3.362934519,1.556883637,3.12293373,2.082308888,3.744158325,2.32836148,5.59105383
-46.5,6.352655,2.733767,-0.158989,-2.583517,-4.653645,-5.743006,-5.619879,-3.748348,0.388154,5.310813,8.677265,9.016643,2.975811,-4.326722667,-2.993357667,7.668240333,5.322025667,-3.660040167,0.83099275,3.262562776,1.604914747,3.074349189,2.048631758,3.541489954,2.311776023,5.48936838
-46.4,6.364242,2.936165,0.053431,-2.476134,-4.630167,-5.723317,-5.562752,-3.683175,0.362148,5.115112,8.369463,8.788143,3.117946,-4.276539333,-2.961259667,7.424239333,5.271092667,-3.6188995,0.826096583,3.159330169,1.652222368,3.027702316,2.010690184,3.342595629,2.297328058,5.388111416
-46.3,6.365559,3.130275,0.2625,-2.368373,-4.604912,-5.70154,-5.502771,-3.613338,0.342631,4.925321,8.062824,8.553594,3.252778,-4.224941667,-2.924492667,7.180579667,5.216678833,-3.574717167,0.820980833,3.053373139,1.698759445,2.98296196,1.968465783,3.147612715,2.28492638,5.287272047
-46.2,6.356748,3.316102,0.468153,-2.260278,-4.577885,-5.677676,-5.439972,-3.538935,0.329474,4.741381,7.757444,8.313195,3.380334333,-4.171946333,-2.883144333,6.93734,5.158837167,-3.527545333,0.815645917,2.944822934,1.744489015,2.940097419,1.921949984,2.95669348,2.274482157,5.186838675
-46.1,6.337937,3.493658,0.670344,-2.151885,-4.54909,-5.651726,-5.374384,-3.460047,0.322565,4.56323,7.453393,8.067115,3.500646333,-4.117567,-2.837288667,6.694579333,5.097612833,-3.477427833,0.8100925,2.833802963,1.789380013,2.899082257,1.871136328,2.77001779,2.265912021,5.086798837
-46,6.309237,3.662966,0.869045,-2.043214,-4.518531,-5.62369,-5.30603,-3.376737,0.321806,4.390807,7.150713,7.815485,3.613749333,-4.061811667,-2.786987,6.452335,5.033042167,-3.424399333,0.804321417,2.720429922,1.833411167,2.859893059,1.81601314,2.587803634,2.25913862,4.987139141
-45.9,6.272308,3.824073,1.063373,-1.934936,-4.486307,-5.593584,-5.235436,-3.290283,0.325745,4.223691,6.850727,7.560656,3.719918,-4.004942333,-2.733324667,6.211691333,4.965804667,-3.3691335,0.798335583,2.606029001,1.876222336,2.822115424,1.757870527,2.411488893,2.25364632,4.888619296
-45.8,6.225609,3.97709,1.254334,-1.826327,-4.452322,-5.561403,-5.162066,-3.199412,0.335748,4.062126,6.551956,7.300263,3.819011,-3.946684,-2.675243333,5.971448333,4.895229667,-3.310963667,0.792133,2.48940465,1.918189386,2.786136086,1.695324356,2.240178567,2.249837846,4.790385056
-45.7,6.169012,4.122005,1.442,-1.717326,-4.416565,-5.527146,-5.085872,-3.104012,0.351929,3.906129,6.254287,7.034126,3.911005667,-3.887012333,-2.612651667,5.731514,4.821259833,-3.249832,0.785713917,2.370559249,1.959337038,2.751998576,1.628207608,2.074251586,2.247709423,4.692364752
-45.6,6.102341,4.258774,1.62643,-1.607869,-4.379023,-5.490808,-5.006793,-3.003945,0.374437,3.755751,5.957613,6.762041,3.995848333,-3.8259,-2.545433667,5.491801667,4.743825,-3.185666833,0.779079083,2.249509335,1.999690628,2.719757997,1.556335452,1.914249678,2.247268715,4.594496359
-45.5,6.025389,4.387315,1.807664,-1.497898,-4.33968,-5.452384,-4.924764,-2.899059,0.403452,3.611073,5.661848,6.483792,4.073456,-3.763320667,-2.473457,5.252237667,4.662846833,-3.118388833,0.772229,2.126307045,2.039272528,2.689484009,1.479514813,1.760941838,2.248534446,4.496736211
-45.4,5.937915,4.507509,1.98572,-1.38736,-4.298519,-5.411862,-4.839717,-2.78919,0.439175,3.472212,5.366929,6.199161,4.143714667,-3.699247,-2.396577333,5.012767333,4.578241,-3.047912167,0.765164417,2.001054989,2.078099922,2.661256041,1.39754627,1.61540039,2.251532296,4.399062058
-45.3,5.839666,4.619203,2.160583,-1.276212,-4.255523,-5.369234,-4.751584,-2.674176,0.48182,3.339312,5.072832,5.907951,4.206484,-3.633656333,-2.314646667,4.773365,4.4899245,-2.9741515,0.7578865,1.873943879,2.116186638,2.635161354,1.310243085,1.479110294,2.256294407,4.301484418
-45.2,5.730383,4.722208,2.332208,-1.164429,-4.210674,-5.324487,-4.660302,-2.55386,0.531605,3.21254,4.779568,5.609992,4.261599667,-3.56653,-2.227519,4.534033333,4.3978165,-2.8970245,0.750396,1.745284607,2.153534713,2.611292479,1.217439722,1.354081669,2.262854217,4.204049428
-45.1,5.609817,4.816311,2.500514,-1.052002,-4.163956,-5.277607,-4.565814,-2.428099,0.588735,3.092082,4.487195,5.305157,4.308880667,-3.497855,-2.135059333,4.294811333,4.301846,-2.816457167,0.742694417,1.615566601,2.19013751,2.589738989,1.119010208,1.242962228,2.271242776,4.106848096
-45,5.477744,4.90128,2.665384,-0.938942,-4.115354,-5.22858,-4.468077,-2.296779,0.653399,2.978132,4.195814,4.993378,4.348136,-3.427625333,-2.037152333,4.055774667,4.201955333,-2.732388833,0.73478325,1.485536403,2.225977669,2.570590129,1.014895251,1.149075653,2.281488248,4.010023855
-44.9,5.330744,4.975864,2.827421,-0.824402,-4.064623,-5.177266,-4.366132,-2.157623,0.728443,2.872204,3.904144,4.671083,4.378009667,-3.355430333,-1.931770667,3.815810333,4.09691,-2.6436005,0.72665475,1.354521636,2.26143139,2.554785816,0.902686846,1.074546132,2.294437415,3.912670648
-44.8,5.172039,5.040706,2.985493,-0.709433,-4.011998,-5.123775,-4.260954,-2.012913,0.811173,2.773218,3.61407,4.342225,4.399412667,-3.281735333,-1.820898,3.576504333,3.9879585,-2.551316667,0.718320917,1.226249855,2.295989219,2.541509472,0.785177767,1.025295358,2.309231143,3.816295852
-44.7,5.001862,5.095702,3.139365,-0.594175,-3.957496,-5.068114,-4.15263,-1.862838,0.901407,2.681189,3.325907,4.007243,4.412309667,-3.206595,-1.704687,3.338113,3.875211333,-2.455641,0.709785167,1.103400462,2.32957545,2.530727426,0.66311126,1.004516397,2.325794386,3.721325978
-44.6,4.820518,5.140801,3.288813,-0.478777,-3.901143,-5.010292,-4.041263,-1.707629,0.998899,2.596085,3.039961,3.666627,4.416710667,-3.130070667,-1.583331,3.100891,3.758800833,-2.356700833,0.70105,0.989828349,2.362111652,2.522378984,0.537865589,1.013428951,2.34403668,3.628245417
-44.5,4.628383,5.176008,3.433635,-0.36339,-3.842967,-4.950324,-3.926971,-1.547549,1.103354,2.517822,2.756521,3.320902,4.412675333,-3.052227,-1.457055333,2.865081667,3.6388785,-2.254641167,0.692118667,0.890990048,2.393521086,2.516383164,0.412399606,1.050756169,2.363857602,3.537593926
-44.4,4.425885,5.201387,3.57366,-0.248159,-3.783002,-4.888229,-3.80988,-1.382884,1.214436,2.44627,2.475847,2.970606,4.400310667,-2.97313,-1.326109333,2.630907667,3.515609167,-2.149619667,0.68299475,0.814164806,2.423733049,2.512639118,0.294558853,1.113143204,2.385149475,3.449961558
-44.3,4.213496,5.217051,3.708747,-0.13322,-3.721284,-4.82403,-3.690124,-1.213937,1.331777,2.381256,2.198167,2.616279,4.379764667,-2.892844667,-1.190761333,2.398567333,3.389166,-2.041803,0.6736815,0.767775482,2.45268392,2.511030714,0.209592874,1.196204919,2.407799777,3.365983616
-44.2,3.991711,5.223164,3.838794,-0.0187,-3.657853,-4.757756,-3.567836,-1.041012,1.454995,2.322571,1.923664,2.258443,4.351223,-2.811436333,-1.051284333,2.168226,3.2597245,-1.931360333,0.664182083,0.758984014,2.480318291,2.511431256,0.214210245,1.29553845,2.431696287,3.286334221
-44.1,3.761028,5.219924,3.963735,0.095293,-3.592747,-4.689436,-3.443146,-0.864406,1.583704,2.269984,1.65248,1.897586,4.314895667,-2.728963333,-0.907949333,1.940016667,3.127456167,-1.818456333,0.654499917,0.790303578,2.506591225,2.513707868,0.310930971,1.407308852,2.456729192,3.21171625
-44,3.521937,5.207558,4.08354,0.208667,-3.526006,-4.619101,-3.316177,-0.6844,1.717533,2.223246,1.384711,1.534147,4.271011667,-2.64548,-0.761014667,1.714034667,2.992523167,-1.703247333,0.644637917,0.858305749,2.531468051,2.517729423,0.447274989,1.528442633,2.48279674,3.142854297
-43.9,3.278651,5.188538,4.198491,0.320863,-3.457948,-4.547006,-3.187951,-0.503445,1.853086,2.179873,1.120691,1.171485,4.221893333,-2.561363667,-0.61277,1.490683,2.856288167,-1.587066833,0.634610667,0.955158542,2.554786635,2.522296072,0.597396141,1.656966192,2.508918108,3.081192894
-43.8,3.02757,5.160851,4.308456,0.432414,-3.388306,-4.47295,-3.057572,-0.319371,1.993318,2.141928,0.859971,0.806596,4.165625667,-2.476280667,-0.461208333,1.269498333,2.717562,-1.4687445,0.62440875,1.073788775,2.576721104,2.528430505,0.756017437,1.790558555,2.535968442,3.026574207
-43.7,2.768712,5.124499,4.413425,0.543315,-3.317085,-4.396942,-2.925039,-0.132169,2.138241,2.109411,0.602548,0.439493,4.102212,-2.390237333,-0.306322333,1.050484,2.576348,-1.348279833,0.614034083,1.208334906,2.597271598,2.536128571,0.920674496,1.927952034,2.563965224,2.979668903
-43.6,2.502043,5.079446,4.513382,0.653568,-3.244286,-4.318985,-2.790342,0.058201,2.287911,2.082358,0.348417,0.070148,4.031623667,-2.303234333,-0.148076667,0.833641,2.432632333,-1.2256555,0.603488417,1.354555231,2.616439282,2.545402962,1.090334361,2.068232941,2.592941124,2.941147974
-43.5,2.227477,5.025624,4.608297,0.763174,-3.169906,-4.239079,-2.653459,0.251808,2.442424,2.060837,0.097582,-0.301498,3.953799333,-2.215270333,0.013591,0.618973667,2.2863865,-1.100839667,0.592773417,1.509530409,2.634222981,2.556279795,1.264532963,2.210748501,2.622942183,2.911670506
-43.4,1.944895,4.96293,4.69813,0.872137,-3.093939,-4.157223,-2.514361,0.448738,2.601908,2.044947,-0.149948,-0.675523,3.868651667,-2.126341667,0.178761667,0.406492,2.137571833,-0.97379,0.581890917,1.671274826,2.650622371,2.568796904,1.443072542,2.355039709,2.654026565,2.891870464
-43.3,1.654146,4.891237,4.782825,0.980457,-3.016379,-4.073413,-2.373011,0.649092,2.766512,2.03481,-0.394149,-1.052016,3.776069333,-2.036445,0.347531,0.196215,1.986142167,-0.844457,0.570842583,1.838438812,2.665633785,2.582997957,1.625890811,2.500791553,2.686260456,2.882338745
-43.2,1.355066,4.810396,4.862313,1.088132,-2.937216,-3.987643,-2.229374,0.852979,2.9364,2.030565,-0.634988,-1.43107,3.675925,-1.945575667,0.520001667,-0.011831,1.832047,-0.712787,0.55963,2.010090475,2.679250992,2.598934528,1.813001021,2.647798682,2.719716915,2.883606171
-43.1,1.047486,4.720248,4.936516,1.195153,-2.856443,-3.899907,-2.083411,1.060505,3.111738,2.032361,-0.872419,-1.812768,3.568083333,-1.853732333,0.696277333,-0.217608667,1.675237333,-0.5787275,0.548254917,2.18557799,2.691464399,2.616656192,2.004454212,2.795938896,2.754471435,2.896126071
-43,0.731245,4.62063,5.005348,1.301509,-2.774051,-3.810199,-1.935089,1.271773,3.292688,2.040347,-1.106387,-2.197182,3.452407667,-1.760913667,0.876457333,-0.421074,1.515666833,-0.442228167,0.536719333,2.364433691,2.702262961,2.636212994,2.20031894,2.945155024,2.790601254,2.920258797
-42.9,0.403848,4.509094,5.067546,1.407022,-2.689862,-3.718335,-1.78397,1.487965,3.481295,2.056703,-1.335836,-2.585259,3.326829333,-1.667058333,1.061763333,-0.621464,1.352682667,-0.3026475,0.525017583,2.54672968,2.711441794,2.658381044,2.402019633,3.094982751,2.828692782,2.956079395
-42.8,0.067791,4.387954,5.124219,1.511799,-2.604063,-3.624505,-1.630499,1.707918,3.675583,2.079359,-1.561689,-2.975941,3.193321333,-1.572256333,1.251000667,-0.819423667,1.186948833,-0.160627833,0.5131605,2.731707604,2.719167785,2.682388233,2.608109064,3.245985284,2.868251394,3.004002197
-42.7,-0.276815,4.257288,5.175385,1.615833,-2.516668,-3.528725,-1.474696,1.931603,3.875497,2.108248,-1.783974,-3.369172,3.051952667,-1.47652,1.444134667,-1.014966,1.018493333,-0.016192667,0.501150333,2.91911736,2.725444945,2.708202414,2.818521322,3.398245382,2.909300825,3.064047237
-42.6,-0.629842,4.117193,5.221074,1.719115,-2.427692,-3.43101,-1.316581,2.15898,4.080969,2.143293,-2.002723,-3.764886,2.902808333,-1.379862333,1.641122667,-1.208105333,0.8473515,0.130630167,0.488990833,3.108754107,2.730276018,2.735784835,3.033184416,3.551859692,2.951859656,3.136109082
-42.5,-0.991146,3.967777,5.261318,1.821637,-2.337151,-3.331377,-1.156181,2.390001,4.291922,2.184404,-2.217971,-4.163009,2.745983,-1.282297,1.841914,-1.398858667,0.673562167,0.2798085,0.476685333,3.300441175,2.733665313,2.765096037,3.252018098,3.706929619,2.995944119,3.219968488
-42.4,-1.360573,3.809157,5.296153,1.923389,-2.245065,-3.229848,-0.993524,2.624613,4.508266,2.231487,-2.429751,-4.563461,2.581579,-1.183841333,2.046451667,-1.587241667,0.497168667,0.431305167,0.464236917,3.494025053,2.735618696,2.796091235,3.474938282,3.863558279,3.041567392,3.315310048
-42.3,-1.737958,3.641455,5.325613,2.024359,-2.151452,-3.126441,-0.828643,2.862754,4.729908,2.284444,-2.638095,-4.966151,2.409703333,-1.084511333,2.254673,-1.773267333,0.318218,0.585080833,0.451649417,3.689365521,2.736139059,2.828726601,3.701854553,4.021844242,3.088738587,3.421739764
-42.2,-2.123129,3.464794,5.349729,2.124531,-2.056333,-3.02118,-0.661573,3.104359,4.956747,2.343178,-2.843027,-5.37098,2.230464667,-0.984327333,2.466511,-1.956943,0.136760833,0.741091833,0.438926333,3.886332249,2.735229887,2.86295607,3.932673016,4.181879129,3.13746483,3.538806179
-42.1,-2.515909,3.279292,5.368527,2.223884,-1.959732,-2.914086,-0.492354,3.349355,5.18868,2.407595,-3.044558,-5.777835,2.04397,-0.883311333,2.681893667,-2.138266,-0.047148,0.899291167,0.426071583,4.084800863,2.73289133,2.898735121,4.167294082,4.343743157,3.187750011,3.666017346
-42,-2.91612,3.085065,5.382021,2.322392,-1.861671,-2.805183,-0.32103,3.597663,5.425602,2.477608,-3.24269,-6.186594,1.850322,-0.781487333,2.900745,-2.317225333,-0.233451667,1.059628833,0.413088583,4.284650362,2.729121454,2.936020412,4.405617177,4.507506163,3.239595406,3.802859242
-41.9,-3.323465,2.883204,5.391258,2.42051,-1.762158,-2.694514,-0.147466,3.849452,5.6673,2.552349,-3.438646,-6.598033,1.650332333,-0.678720667,3.123095333,-2.494776667,-0.422222167,1.222187333,0.399982583,4.486265557,2.724196207,2.974654839,4.647638075,4.673909062,3.293033256,3.949219917
-41.8,-3.737974,2.67266,5.395072,2.517674,-1.661228,-2.582075,0.028113,4.10441,5.913853,2.632665,-3.631035,-7.011063,1.443252667,-0.575209667,3.348792,-2.669811,-0.613279167,1.386791167,0.386756,4.688999265,2.717799998,3.014747545,4.893192835,4.842231707,3.348043094,4.104142545
-41.7,-4.159446,2.453452,5.393358,2.613793,-1.558912,-2.467894,0.20563,4.362406,6.165143,2.718549,-3.819705,-7.425424,1.229121333,-0.471004333,3.577726333,-2.842193333,-0.806536,1.553361,0.3734125,4.89267363,2.709897232,3.056262494,5.142148758,5.012450556,3.404611488,4.267078427
-41.6,-4.58766,2.225608,5.386006,2.708773,-1.455241,-2.351996,0.385002,4.623296,6.421037,2.809982,-4.004497,-7.840839,1.007984667,-0.366154667,3.809778333,-3.011784667,-1.0019,1.721811833,0.359955917,5.097102933,2.700449499,3.099159221,5.394358658,5.184533644,3.462717297,4.437493348
-41.5,-5.022376,1.989166,5.372909,2.802512,-1.350249,-2.234411,0.56614,4.886923,6.681386,2.90694,-4.185245,-8.257015,0.779899667,-0.260716,4.044816333,-3.17844,-1.199270167,1.892050167,0.34639,5.302096883,2.689416283,3.143392457,5.649665038,5.358443285,3.522333465,4.614872416
-41.4,-5.463339,1.74418,5.353965,2.894911,-1.243973,-2.115172,0.748948,5.153121,6.946028,3.009389,-4.36179,-8.673649,0.544935333,-0.154744667,4.282699,-3.342016667,-1.398540667,2.063977167,0.33271825,5.50746378,2.676760484,3.188914545,5.907901274,5.534139559,3.583428659,4.798725184
-41.3,-5.910278,1.490718,5.329078,2.985868,-1.136451,-1.994311,0.933327,5.421713,7.214792,3.117282,-4.533974,-9.090436,0.303172667,-0.048298,4.523277333,-3.502376,-1.599601667,2.237489667,0.318944,5.713009606,2.662443132,3.235674678,6.168892973,5.711580159,3.64596598,4.988585962
-41.2,-6.362915,1.228862,5.298164,3.075287,-1.02772,-1.871864,1.119177,5.692521,7.487498,3.230565,-4.70165,-9.50707,0.054703667,0.058567667,4.766398667,-3.659385,-1.802340667,2.412483167,0.30507125,5.918545151,2.64642994,3.283619196,6.432462483,5.890724617,3.709905713,5.184017434
-41.1,-6.820966,0.95871,5.261152,3.163073,-0.917822,-1.747867,1.306396,5.965365,7.763962,3.349172,-4.864685,-9.923255,-0.200368,0.165794667,5.011907667,-3.812922667,-2.006645333,2.588851167,0.291102917,6.123886854,2.628688215,3.332694154,6.698431355,6.07153642,3.775206509,5.384611556
-41,-7.284146,0.680374,5.217983,3.24914,-0.806796,-1.622356,1.494885,6.240068,8.044,3.473031,-5.022957,-10.338708,-0.461929667,0.273329333,5.259651,-3.962878,-2.212403833,2.766490167,0.277043167,6.328858557,2.609189792,3.382844948,6.966624661,6.253983985,3.841825823,5.589989942
-40.9,-7.751098,0.394568,5.168637,3.333217,-0.694802,-1.495483,1.684211,6.515768,8.326584,3.601551,-5.176129,-10.752219,-0.729297667,0.380977333,5.508854333,-4.108932333,-2.419115,2.944915833,0.262900417,6.532778402,2.587868197,3.433756852,7.236149518,6.437561692,3.909429105,5.799276308
-40.8,-8.222712,0.100817,5.113099,3.415454,-0.581751,-1.367165,1.874648,6.793053,8.61245,3.735174,-5.32441,-11.164593,-1.002932,0.488846,5.760050333,-4.251276333,-2.627104167,3.124448167,0.248672,6.736071566,2.56476014,3.48565845,7.507627859,6.622777118,3.978291379,6.012721045
-40.7,-8.698827,-0.200802,5.051346,3.495802,-0.46767,-1.237428,2.066135,7.071829,8.901508,3.873867,-5.467746,-11.575687,-1.282761,0.596901333,6.013157333,-4.389855333,-2.836308167,3.305029333,0.234360583,6.938644741,2.539852486,3.53852657,7.780974612,6.809666164,4.048401795,6.230085587
